latitude,longitude,datetime,temperature_c,humidity_pct,rainfall_mm,district,rainfall_6h_mm,rainfall_24h_mm,temperature_6h_avg,heat_risk,rainfall_risk,date,hour,rainfall_30d_mm,spi_30,drought_risk,heat_index_c
24.887000000000008,84.88529999999997,2026-06-25 00:00:00,30.9,61,0.0,IND.5.10_1,0.0,0.0,30.9,Low,Low,2026-06-25,0,456.8,-0.7071067811865476,Normal,34.88114928571564
24.887000000000008,84.93529999999997,2026-06-25 00:00:00,30.9,60,0.0,IND.5.10_1,0.0,0.0,30.9,Low,Low,2026-06-25,0,456.8,-0.7071067811865476,Normal,34.63461998783789
24.887000000000008,84.98529999999997,2026-06-25 00:00:00,30.9,60,0.0,IND.5.10_1,0.0,0.0,30.9,Low,Low,2026-06-25,0,456.8,-0.7071067811865476,Normal,34.63461998783789
24.887000000000008,85.03529999999996,2026-06-25 00:00:00,30.6,59,0.0,IND.5.10_1,0.0,0.0,30.6,Low,Low,2026-06-25,0,456.8,-0.7071067811865476,Normal,33.78802762316448
24.887000000000008,85.08529999999996,2026-06-25 00:00:00,30.4,61,0.0,IND.5.10_1,0.0,0.0,30.4,Low,Low,2026-06-25,0,456.8,-0.7071067811865476,Normal,33.83287403731556
24.887000000000008,85.13529999999996,2026-06-25 00:00:00,30.5,59,0.0,IND.5.10_1,0.0,0.0,30.5,Low,Low,2026-06-25,0,456.8,-0.7071067811865476,Normal,33.59052070244432
24.887000000000008,85.18529999999996,2026-06-25 00:00:00,30.4,61,0.0,IND.5.10_1,0.0,0.0,30.4,Low,Low,2026-06-25,0,456.8,-0.7071067811865476,Normal,33.83287403731556
24.887000000000008,85.23529999999995,2026-06-25 00:00:00,30.7,61,0.0,IND.5.10_1,0.0,0.0,30.7,Low,Low,2026-06-25,0,456.8,-0.7071067811865476,Normal,34.45528245019576
24.887000000000008,85.28529999999995,2026-06-25 00:00:00,30.5,62,0.0,IND.5.10_1,0.0,0.0,30.5,Low,Low,2026-06-25,0,456.8,-0.7071067811865476,Normal,34.26908518327773
24.887000000000008,85.33529999999995,2026-06-25 00:00:00,30.7,61,0.0,IND.5.10_1,0.0,0.0,30.7,Low,Low,2026-06-25,0,456.8,-0.7071067811865476,Normal,34.45528245019576
24.93700000000001,84.73529999999998,2026-06-25 00:00:00,30.7,61,0.0,IND.5.10_1,0.0,0.0,30.7,Low,Low,2026-06-25,0,456.8,-0.7071067811865476,Normal,34.45528245019576
24.93700000000001,84.78529999999998,2026-06-25 00:00:00,30.7,61,0.0,IND.5.10_1,0.0,0.0,30.7,Low,Low,2026-06-25,0,456.8,-0.7071067811865476,Normal,34.45528245019576
24.93700000000001,84.83529999999998,2026-06-25 00:00:00,30.9,61,0.0,IND.5.10_1,0.0,0.0,30.9,Low,Low,2026-06-25,0,456.8,-0.7071067811865476,Normal,34.88114928571564
24.93700000000001,84.88529999999997,2026-06-25 00:00:00,30.9,61,0.0,IND.5.10_1,0.0,0.0,30.9,Low,Low,2026-06-25,0,456.8,-0.7071067811865476,Normal,34.88114928571564
24.93700000000001,84.93529999999997,2026-06-25 00:00:00,30.9,60,0.0,IND.5.10_1,0.0,0.0,30.9,Low,Low,2026-06-25,0,456.8,-0.7071067811865476,Normal,34.63461998783789
24.93700000000001,84.98529999999997,2026-06-25 00:00:00,30.9,60,0.0,IND.5.10_1,0.0,0.0,30.9,Low,Low,2026-06-25,0,456.8,-0.7071067811865476,Normal,34.63461998783789
24.93700000000001,85.03529999999996,2026-06-25 00:00:00,30.6,59,0.0,IND.5.10_1,0.0,0.0,30.6,Low,Low,2026-06-25,0,456.8,-0.7071067811865476,Normal,33.78802762316448
24.93700000000001,85.08529999999996,2026-06-25 00:00:00,30.6,59,0.0,IND.5.10_1,0.0,0.0,30.6,Low,Low,2026-06-25,0,456.8,-0.7071067811865476,Normal,33.78802762316448
24.93700000000001,85.13529999999996,2026-06-25 00:00:00,30.5,59,0.0,IND.5.10_1,0.0,0.0,30.5,Low,Low,2026-06-25,0,456.8,-0.7071067811865476,Normal,33.59052070244432
24.93700000000001,85.18529999999996,2026-06-25 00:00:00,30.5,59,0.0,IND.5.10_1,0.0,0.0,30.5,Low,Low,2026-06-25,0,456.8,-0.7071067811865476,Normal,33.59052070244432
24.93700000000001,85.23529999999995,2026-06-25 00:00:00,30.7,61,0.0,IND.5.10_1,0.0,0.0,30.7,Low,Low,2026-06-25,0,456.8,-0.7071067811865476,Normal,34.45528245019576
24.93700000000001,85.28529999999995,2026-06-25 00:00:00,30.7,61,0.0,IND.5.10_1,0.0,0.0,30.7,Low,Low,2026-06-25,0,456.8,-0.7071067811865476,Normal,34.45528245019576
24.93700000000001,85.33529999999995,2026-06-25 00:00:00,30.7,61,0.0,IND.5.10_1,0.0,0.0,30.7,Low,Low,2026-06-25,0,456.8,-0.7071067811865476,Normal,34.45528245019576
24.98700000000001,84.73529999999998,2026-06-25 00:00:00,30.9,60,0.0,IND.5.10_1,0.0,0.0,30.9,Low,Low,2026-06-25,0,456.8,-0.7071067811865476,Normal,34.63461998783789
24.98700000000001,84.78529999999998,2026-06-25 00:00:00,30.9,60,0.0,IND.5.10_1,0.0,0.0,30.9,Low,Low,2026-06-25,0,456.8,-0.7071067811865476,Normal,34.63461998783789
24.98700000000001,84.83529999999998,2026-06-25 00:00:00,31.0,60,0.0,IND.5.10_1,0.0,0.0,31.0,Low,Low,2026-06-25,0,456.8,-0.7071067811865476,Normal,34.845657573777814
24.98700000000001,84.88529999999997,2026-06-25 00:00:00,31.0,60,0.0,IND.5.10_1,0.0,0.0,31.0,Low,Low,2026-06-25,0,456.8,-0.7071067811865476,Normal,34.845657573777814
24.98700000000001,84.98529999999997,2026-06-25 00:00:00,31.1,59,0.0,IND.5.10_1,0.0,0.0,31.1,Low,Low,2026-06-25,0,456.8,-0.7071067811865476,Normal,34.80727677236453
24.98700000000001,85.03529999999996,2026-06-25 00:00:00,30.7,58,0.0,IND.5.10_1,0.0,0.0,30.7,Low,Low,2026-06-25,0,456.8,-0.7071067811865476,Normal,33.76124443041572
24.98700000000001,85.08529999999996,2026-06-25 00:00:00,30.7,58,0.0,IND.5.10_1,0.0,0.0,30.7,Low,Low,2026-06-25,0,456.8,-0.7071067811865476,Normal,33.76124443041572
24.98700000000001,85.13529999999996,2026-06-25 00:00:00,30.5,58,0.0,IND.5.10_1,0.0,0.0,30.5,Low,Low,2026-06-25,0,456.8,-0.7071067811865476,Normal,33.37381072905563
24.98700000000001,85.18529999999996,2026-06-25 00:00:00,30.5,58,0.0,IND.5.10_1,0.0,0.0,30.5,Low,Low,2026-06-25,0,456.8,-0.7071067811865476,Normal,33.37381072905563
24.98700000000001,85.23529999999995,2026-06-25 00:00:00,30.9,59,0.0,IND.5.10_1,0.0,0.0,30.9,Low,Low,2026-06-25,0,456.8,-0.7071067811865476,Normal,34.39323420356455
24.98700000000001,85.28529999999995,2026-06-25 00:00:00,30.9,59,0.0,IND.5.10_1,0.0,0.0,30.9,Low,Low,2026-06-25,0,456.8,-0.7071067811865476,Normal,34.39323420356455
24.98700000000001,85.33529999999995,2026-06-25 00:00:00,31.0,60,0.0,IND.5.10_1,0.0,0.0,31.0,Low,Low,2026-06-25,0,456.8,-0.7071067811865476,Normal,34.845657573777814
25.03700000000001,84.73529999999998,2026-06-25 00:00:00,31.1,59,0.0,IND.5.10_1,0.0,0.0,31.1,Low,Low,2026-06-25,0,456.8,-0.7071067811865476,Normal,34.80727677236453
25.03700000000001,84.78529999999998,2026-06-25 00:00:00,31.1,59,0.0,IND.5.10_1,0.0,0.0,31.1,Low,Low,2026-06-25,0,456.8,-0.7071067811865476,Normal,34.80727677236453
25.03700000000001,84.83529999999998,2026-06-25 00:00:00,31.2,59,0.0,IND.5.10_1,0.0,0.0,31.2,Low,Low,2026-06-25,0,456.8,-0.7071067811865476,Normal,35.017469511324556
25.03700000000001,85.13529999999996,2026-06-25 00:00:00,30.6,57,0.0,IND.5.10_1,0.0,0.0,30.6,Low,Low,2026-06-25,0,456.8,-0.7071067811865476,Normal,33.34978949943118
25.03700000000001,85.18529999999996,2026-06-25 00:00:00,30.6,57,0.0,IND.5.10_1,0.0,0.0,30.6,Low,Low,2026-06-25,0,456.8,-0.7071067811865476,Normal,33.34978949943118
25.03700000000001,85.23529999999995,2026-06-25 00:00:00,30.9,57,0.0,IND.5.10_1,0.0,0.0,30.9,Low,Low,2026-06-25,0,456.8,-0.7071067811865476,Normal,33.925893175831256
24.337,84.4353,2026-06-25 01:00:00,28.9,70,0.0,IND.5.10_1,0.0,0.0,29.0,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,32.50994487721562
24.337,84.4853,2026-06-25 01:00:00,29.0,69,0.0,IND.5.10_1,0.0,0.0,29.15,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,32.54347754977772
24.387,84.3853,2026-06-25 01:00:00,29.1,69,0.0,IND.5.10_1,0.0,0.0,29.200000000000003,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,32.757875766497754
24.387,84.4353,2026-06-25 01:00:00,28.9,70,0.0,IND.5.10_1,0.0,0.0,29.0,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,32.50994487721562
24.387,84.4853,2026-06-25 01:00:00,29.0,69,0.0,IND.5.10_1,0.0,0.0,29.15,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,32.54347754977772
24.387,84.53529999999999,2026-06-25 01:00:00,29.0,69,0.0,IND.5.10_1,0.0,0.0,29.15,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,32.54347754977772
24.387,84.93529999999997,2026-06-25 01:00:00,28.7,68,0.0,IND.5.10_1,0.0,0.0,28.85,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,31.750250786104377
24.387,85.08529999999996,2026-06-25 01:00:00,28.3,67,0.0,IND.5.10_1,0.0,0.0,28.450000000000003,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,30.82563389883565
24.437,84.3353,2026-06-25 01:00:00,29.6,67,0.0,IND.5.10_1,0.0,0.0,29.75,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,33.444527163875655
24.437,84.3853,2026-06-25 01:00:00,29.1,69,0.0,IND.5.10_1,0.0,0.0,29.3,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,32.757875766497754
24.437,84.4353,2026-06-25 01:00:00,29.1,69,0.0,IND.5.10_1,0.0,0.0,29.3,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,32.757875766497754
24.437,84.4853,2026-06-25 01:00:00,29.0,69,0.0,IND.5.10_1,0.0,0.0,29.2,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,32.54347754977772
24.437,84.53529999999999,2026-06-25 01:00:00,29.0,69,0.0,IND.5.10_1,0.0,0.0,29.2,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,32.54347754977772
24.437,84.58529999999999,2026-06-25 01:00:00,29.3,68,0.0,IND.5.10_1,0.0,0.0,29.450000000000003,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,32.99739132330451
24.437,84.63529999999999,2026-06-25 01:00:00,29.3,68,0.0,IND.5.10_1,0.0,0.0,29.450000000000003,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,32.99739132330451
24.437,84.88529999999997,2026-06-25 01:00:00,29.6,64,0.0,IND.5.10_1,0.0,0.0,29.8,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,32.83971200067557
24.437,84.93529999999997,2026-06-25 01:00:00,29.6,64,0.0,IND.5.10_1,0.0,0.0,29.8,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,32.83971200067557
24.437,84.98529999999997,2026-06-25 01:00:00,29.3,64,0.0,IND.5.10_1,0.0,0.0,29.5,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,32.24580919473559
24.437,85.03529999999996,2026-06-25 01:00:00,29.3,64,0.0,IND.5.10_1,0.0,0.0,29.5,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,32.24580919473559
24.437,85.08529999999996,2026-06-25 01:00:00,29.1,65,0.0,IND.5.10_1,0.0,0.0,29.3,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,32.03402887727111
24.437,85.13529999999996,2026-06-25 01:00:00,29.1,65,0.0,IND.5.10_1,0.0,0.0,29.3,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,32.03402887727111
24.487,84.3353,2026-06-25 01:00:00,29.7,67,0.0,IND.5.10_1,0.0,0.0,29.85,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,33.66275226123558
24.487,84.3853,2026-06-25 01:00:00,29.1,69,0.0,IND.5.10_1,0.0,0.0,29.3,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,32.757875766497754
24.487,84.4353,2026-06-25 01:00:00,29.1,69,0.0,IND.5.10_1,0.0,0.0,29.3,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,32.757875766497754
24.487,84.4853,2026-06-25 01:00:00,28.9,69,0.0,IND.5.10_1,0.0,0.0,29.1,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,32.33154428329788
24.487,84.53529999999999,2026-06-25 01:00:00,28.9,69,0.0,IND.5.10_1,0.0,0.0,29.1,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,32.33154428329788
24.487,84.58529999999999,2026-06-25 01:00:00,29.0,69,0.0,IND.5.10_1,0.0,0.0,29.25,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,32.54347754977772
24.487,84.63529999999999,2026-06-25 01:00:00,29.0,69,0.0,IND.5.10_1,0.0,0.0,29.25,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,32.54347754977772
24.487,84.68529999999998,2026-06-25 01:00:00,29.4,69,0.0,IND.5.10_1,0.0,0.0,29.6,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,33.41586011809787
24.487,84.73529999999998,2026-06-25 01:00:00,29.4,69,0.0,IND.5.10_1,0.0,0.0,29.6,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,33.41586011809787
24.487,84.83529999999998,2026-06-25 01:00:00,29.8,67,0.0,IND.5.10_1,0.0,0.0,30.0,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,33.88337332563552
24.487,84.88529999999997,2026-06-25 01:00:00,30.2,63,0.0,IND.5.10_1,0.0,0.0,30.35,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,33.86477731500452
24.487,84.93529999999997,2026-06-25 01:00:00,30.2,63,0.0,IND.5.10_1,0.0,0.0,30.35,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,33.86477731500452
24.487,84.98529999999997,2026-06-25 01:00:00,30.2,62,0.0,IND.5.10_1,0.0,0.0,30.35,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,33.64460301505783
24.487,85.03529999999996,2026-06-25 01:00:00,30.2,62,0.0,IND.5.10_1,0.0,0.0,30.35,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,33.64460301505783
24.487,85.08529999999996,2026-06-25 01:00:00,29.8,63,0.0,IND.5.10_1,0.0,0.0,30.05,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,33.04306629900446
24.487,85.13529999999996,2026-06-25 01:00:00,29.8,63,0.0,IND.5.10_1,0.0,0.0,30.05,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,33.04306629900446
24.487,85.18529999999996,2026-06-25 01:00:00,29.3,65,0.0,IND.5.10_1,0.0,0.0,29.6,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,32.42843660975104
24.487,85.23529999999995,2026-06-25 01:00:00,29.3,65,0.0,IND.5.10_1,0.0,0.0,29.6,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,32.42843660975104
24.537000000000003,84.3853,2026-06-25 01:00:00,29.6,67,0.0,IND.5.10_1,0.0,0.0,29.700000000000003,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,33.444527163875655
24.537000000000003,84.4353,2026-06-25 01:00:00,29.6,67,0.0,IND.5.10_1,0.0,0.0,29.700000000000003,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,33.444527163875655
24.537000000000003,84.58529999999999,2026-06-25 01:00:00,29.3,68,0.0,IND.5.10_1,0.0,0.0,29.5,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,32.99739132330451
24.537000000000003,84.63529999999999,2026-06-25 01:00:00,29.3,68,0.0,IND.5.10_1,0.0,0.0,29.5,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,32.99739132330451
24.537000000000003,84.68529999999998,2026-06-25 01:00:00,29.4,68,0.0,IND.5.10_1,0.0,0.0,29.6,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,33.21375493548458
24.537000000000003,84.73529999999998,2026-06-25 01:00:00,29.4,68,0.0,IND.5.10_1,0.0,0.0,29.6,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,33.21375493548458
24.537000000000003,84.78529999999998,2026-06-25 01:00:00,29.8,68,0.0,IND.5.10_1,0.0,0.0,29.9,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,34.103514687004505
24.537000000000003,84.83529999999998,2026-06-25 01:00:00,29.8,68,0.0,IND.5.10_1,0.0,0.0,29.9,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,34.103514687004505
24.537000000000003,84.88529999999997,2026-06-25 01:00:00,30.2,64,0.0,IND.5.10_1,0.0,0.0,30.3,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,34.089385888835665
24.537000000000003,84.93529999999997,2026-06-25 01:00:00,30.2,64,0.0,IND.5.10_1,0.0,0.0,30.3,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,34.089385888835665
24.537000000000003,84.98529999999997,2026-06-25 01:00:00,30.3,63,0.0,IND.5.10_1,0.0,0.0,30.35,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,34.0758457722045
24.537000000000003,85.03529999999996,2026-06-25 01:00:00,30.2,62,0.0,IND.5.10_1,0.0,0.0,30.35,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,33.64460301505783
24.537000000000003,85.08529999999996,2026-06-25 01:00:00,30.0,63,0.0,IND.5.10_1,0.0,0.0,30.2,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,33.44940924444435
24.537000000000003,85.13529999999996,2026-06-25 01:00:00,29.8,63,0.0,IND.5.10_1,0.0,0.0,30.05,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,33.04306629900446
24.537000000000003,85.18529999999996,2026-06-25 01:00:00,29.8,63,0.0,IND.5.10_1,0.0,0.0,30.05,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,33.04306629900446
24.537000000000003,85.23529999999995,2026-06-25 01:00:00,29.3,65,0.0,IND.5.10_1,0.0,0.0,29.6,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,32.42843660975104
24.537000000000003,85.28529999999995,2026-06-25 01:00:00,29.6,63,0.0,IND.5.10_1,0.0,0.0,29.8,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,32.64574847868452
24.537000000000003,85.33529999999995,2026-06-25 01:00:00,29.5,63,0.0,IND.5.10_1,0.0,0.0,29.65,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,32.45047399044444
24.587000000000003,84.58529999999999,2026-06-25 01:00:00,29.3,68,0.0,IND.5.10_1,0.0,0.0,29.5,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,32.99739132330451
24.587000000000003,84.63529999999999,2026-06-25 01:00:00,29.3,68,0.0,IND.5.10_1,0.0,0.0,29.5,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,32.99739132330451
24.587000000000003,84.68529999999998,2026-06-25 01:00:00,29.4,68,0.0,IND.5.10_1,0.0,0.0,29.6,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,33.21375493548458
24.587000000000003,84.73529999999998,2026-06-25 01:00:00,29.4,68,0.0,IND.5.10_1,0.0,0.0,29.6,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,33.21375493548458
24.587000000000003,84.78529999999998,2026-06-25 01:00:00,29.8,68,0.0,IND.5.10_1,0.0,0.0,29.9,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,34.103514687004505
24.587000000000003,84.83529999999998,2026-06-25 01:00:00,29.8,68,0.0,IND.5.10_1,0.0,0.0,29.9,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,34.103514687004505
24.587000000000003,84.88529999999997,2026-06-25 01:00:00,30.2,64,0.0,IND.5.10_1,0.0,0.0,30.3,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,34.089385888835665
24.587000000000003,84.93529999999997,2026-06-25 01:00:00,30.2,64,0.0,IND.5.10_1,0.0,0.0,30.3,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,34.089385888835665
24.587000000000003,84.98529999999997,2026-06-25 01:00:00,30.3,63,0.0,IND.5.10_1,0.0,0.0,30.35,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,34.0758457722045
24.587000000000003,85.03529999999996,2026-06-25 01:00:00,30.3,63,0.0,IND.5.10_1,0.0,0.0,30.35,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,34.0758457722045
24.587000000000003,85.08529999999996,2026-06-25 01:00:00,30.0,63,0.0,IND.5.10_1,0.0,0.0,30.2,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,33.44940924444435
24.587000000000003,85.13529999999996,2026-06-25 01:00:00,30.0,63,0.0,IND.5.10_1,0.0,0.0,30.2,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,33.44940924444435
24.587000000000003,85.18529999999996,2026-06-25 01:00:00,29.8,63,0.0,IND.5.10_1,0.0,0.0,30.05,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,33.04306629900446
24.587000000000003,85.23529999999995,2026-06-25 01:00:00,29.6,63,0.0,IND.5.10_1,0.0,0.0,29.8,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,32.64574847868452
24.587000000000003,85.28529999999995,2026-06-25 01:00:00,29.6,63,0.0,IND.5.10_1,0.0,0.0,29.8,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,32.64574847868452
24.637000000000004,84.63529999999999,2026-06-25 01:00:00,30.0,64,0.0,IND.5.10_1,0.0,0.0,30.2,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,33.66366225555557
24.637000000000004,84.68529999999998,2026-06-25 01:00:00,29.8,66,0.0,IND.5.10_1,0.0,0.0,30.05,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,33.66725780615112
24.637000000000004,84.73529999999998,2026-06-25 01:00:00,29.8,66,0.0,IND.5.10_1,0.0,0.0,30.05,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,33.66725780615112
24.637000000000004,84.78529999999998,2026-06-25 01:00:00,29.9,67,0.0,IND.5.10_1,0.0,0.0,30.05,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,34.10639035707562
24.637000000000004,84.83529999999998,2026-06-25 01:00:00,29.9,67,0.0,IND.5.10_1,0.0,0.0,30.05,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,34.10639035707562
24.637000000000004,84.88529999999997,2026-06-25 01:00:00,30.0,67,0.0,IND.5.10_1,0.0,0.0,30.05,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,34.33180335555565
24.637000000000004,84.93529999999997,2026-06-25 01:00:00,30.0,67,0.0,IND.5.10_1,0.0,0.0,30.05,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,34.33180335555565
24.637000000000004,84.98529999999997,2026-06-25 01:00:00,29.8,67,0.0,IND.5.10_1,0.0,0.0,29.9,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,33.88337332563552
24.637000000000004,85.03529999999996,2026-06-25 01:00:00,29.8,67,0.0,IND.5.10_1,0.0,0.0,29.9,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,33.88337332563552
24.637000000000004,85.08529999999996,2026-06-25 01:00:00,29.9,65,0.0,IND.5.10_1,0.0,0.0,30.0,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,33.6674936644711
24.637000000000004,85.13529999999996,2026-06-25 01:00:00,30.1,63,0.0,IND.5.10_1,0.0,0.0,30.25,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,33.65596513908454
24.637000000000004,85.18529999999996,2026-06-25 01:00:00,30.1,63,0.0,IND.5.10_1,0.0,0.0,30.25,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,33.65596513908454
24.637000000000004,85.23529999999995,2026-06-25 01:00:00,30.2,62,0.0,IND.5.10_1,0.0,0.0,30.4,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,33.64460301505783
24.637000000000004,85.28529999999995,2026-06-25 01:00:00,30.2,62,0.0,IND.5.10_1,0.0,0.0,30.4,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,33.64460301505783
24.687000000000005,84.73529999999998,2026-06-25 01:00:00,30.3,64,0.0,IND.5.10_1,0.0,0.0,30.5,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,34.30568483193559
24.687000000000005,84.78529999999998,2026-06-25 01:00:00,30.1,66,0.0,IND.5.10_1,0.0,0.0,30.3,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,34.32720195437116
24.687000000000005,84.83529999999998,2026-06-25 01:00:00,30.1,66,0.0,IND.5.10_1,0.0,0.0,30.3,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,34.32720195437116
24.687000000000005,84.88529999999997,2026-06-25 01:00:00,30.0,67,0.0,IND.5.10_1,0.0,0.0,30.15,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,34.33180335555565
24.687000000000005,84.93529999999997,2026-06-25 01:00:00,30.0,67,0.0,IND.5.10_1,0.0,0.0,30.15,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,34.33180335555565
24.687000000000005,84.98529999999997,2026-06-25 01:00:00,29.7,69,0.0,IND.5.10_1,0.0,0.0,29.85,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,34.096029021857845
24.687000000000005,85.03529999999996,2026-06-25 01:00:00,29.8,67,0.0,IND.5.10_1,0.0,0.0,29.9,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,33.88337332563552
24.687000000000005,85.08529999999996,2026-06-25 01:00:00,29.8,67,0.0,IND.5.10_1,0.0,0.0,29.9,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,33.88337332563552
24.687000000000005,85.13529999999996,2026-06-25 01:00:00,30.1,64,0.0,IND.5.10_1,0.0,0.0,30.200000000000003,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,33.87537836337564
24.687000000000005,85.18529999999996,2026-06-25 01:00:00,30.1,64,0.0,IND.5.10_1,0.0,0.0,30.200000000000003,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,33.87537836337564
24.687000000000005,85.23529999999995,2026-06-25 01:00:00,30.3,62,0.0,IND.5.10_1,0.0,0.0,30.5,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,33.85054273615785
24.687000000000005,85.28529999999995,2026-06-25 01:00:00,30.3,62,0.0,IND.5.10_1,0.0,0.0,30.5,Low,Low,2026-06-25,1,456.8,-0.7071067811865476,Normal,33.85054273615785
